building_id,site_id,sqm,primaryspaceusage,yearbuilt,region,country
Hog_office_Carri,Hog,2365.6,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Bryan,Hog,9655.0,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Leanne,Hog,7646.1,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Lanell,Hog,14209.1,Office,,"Minneapolis, Minnesota",United States of America
Hog_education_Bruno,Hog,13972.0,Education,,"Minneapolis, Minnesota",United States of America
Hog_office_Myles,Hog,7412.0,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Simon,Hog,2550.4,Office,,"Minneapolis, Minnesota",United States of America
Hog_education_Rachael,Hog,3715.0,Education,,"Minneapolis, Minnesota",United States of America
Hog_office_Joey,Hog,31275.8,Office,,"Minneapolis, Minnesota",United States of America
Hog_education_Odell,Hog,14537.7,Education,,"Minneapolis, Minnesota",United States of America
Hog_parking_Antoinette,Hog,1949.7,Parking,,"Minneapolis, Minnesota",United States of America
Hog_office_Elke,Hog,9635.7,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Bessie,Hog,8975.5,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Sarah,Hog,14150.2,Office,,"Minneapolis, Minnesota",United States of America
Hog_industrial_Willette,Hog,3270.3,Manufacturing/industrial,,"Minneapolis, Minnesota",United States of America
Hog_public_Gerard,Hog,7725.3,Public services,,"Minneapolis, Minnesota",United States of America
Hog_assembly_Colette,Hog,21783.5,Entertainment/public assembly,,"Minneapolis, Minnesota",United States of America
Hog_office_Byron,Hog,80038.2,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Shawnna,Hog,27312.6,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Shawna,Hog,18213.0,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Terry,Hog,24854.9,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Catharine,Hog,11042.3,Office,,"Minneapolis, Minnesota",United States of America
Hog_science_Max,Hog,8310.7,Technology/science,,"Minneapolis, Minnesota",United States of America
Hog_lodging_Shanti,Hog,24355.1,Lodging/residential,,"Minneapolis, Minnesota",United States of America
Hog_warehouse_Kaye,Hog,1770.6,Warehouse/storage,,"Minneapolis, Minnesota",United States of America
Hog_education_Caridad,Hog,24153.8,Education,,"Minneapolis, Minnesota",United States of America
Hog_education_Haywood,Hog,3447.4,Education,,"Minneapolis, Minnesota",United States of America
Hog_public_Crystal,Hog,27388.9,Public services,,"Minneapolis, Minnesota",United States of America
Hog_office_Cornell,Hog,62385.0,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Marlene,Hog,7451.3,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Mary,Hog,4931.0,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Guadalupe,Hog,6778.0,Office,,"Minneapolis, Minnesota",United States of America
Hog_parking_Bernardo,Hog,7796.3,Parking,,"Minneapolis, Minnesota",United States of America
Hog_office_Betsy,Hog,23175.3,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Alexis,Hog,2693.4,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Mike,Hog,5924.5,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Catalina,Hog,4900.4,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Nia,Hog,53614.4,Office,,"Minneapolis, Minnesota",United States of America
Hog_education_Cathleen,Hog,14440.7,Education,,"Minneapolis, Minnesota",United States of America
Hog_office_Marilyn,Hog,5525.5,Office,,"Minneapolis, Minnesota",United States of America
Hog_lodging_Edgar,Hog,16494.9,Lodging/residential,,"Minneapolis, Minnesota",United States of America
Hog_industrial_Joanne,Hog,5281.6,Manufacturing/industrial,,"Minneapolis, Minnesota",United States of America
Hog_industrial_Jay,Hog,5931.6,Manufacturing/industrial,,"Minneapolis, Minnesota",United States of America
Hog_industrial_Jeremy,Hog,1216.2,Manufacturing/industrial,,"Minneapolis, Minnesota",United States of America
Hog_other_Noma,Hog,2568.6,Other,,"Minneapolis, Minnesota",United States of America
Hog_industrial_Quentin,Hog,7559.7,Manufacturing/industrial,,"Minneapolis, Minnesota",United States of America
Hog_education_Beth,Hog,13254.7,Education,,"Minneapolis, Minnesota",United States of America
Hog_office_Emmanuel,Hog,1899.3,Office,,"Minneapolis, Minnesota",United States of America
Hog_education_Jordan,Hog,12362.8,Education,,"Minneapolis, Minnesota",United States of America
Hog_assembly_Maribel,Hog,13306.3,Entertainment/public assembly,,"Minneapolis, Minnesota",United States of America
Hog_education_Martha,Hog,8842.7,Education,,"Minneapolis, Minnesota",United States of America
Hog_education_Josh,Hog,5630.5,Education,,"Minneapolis, Minnesota",United States of America
Hog_warehouse_Louise,Hog,6185.9,Warehouse/storage,,"Minneapolis, Minnesota",United States of America
Hog_assembly_Dona,Hog,15501.4,Entertainment/public assembly,,"Minneapolis, Minnesota",United States of America
Hog_lodging_Nikki,Hog,6929.1,Lodging/residential,,"Minneapolis, Minnesota",United States of America
Hog_office_Corey,Hog,12033.9,Office,,"Minneapolis, Minnesota",United States of America
Hog_lodging_Francisco,Hog,14592.3,Lodging/residential,,"Minneapolis, Minnesota",United States of America
Hog_office_Darlene,Hog,11307.6,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Merilyn,Hog,3446.3,Office,,"Minneapolis, Minnesota",United States of America
Hog_services_Cory,Hog,7290.9,Services,,"Minneapolis, Minnesota",United States of America
Hog_office_Roger,Hog,9124.2,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Elsy,Hog,3698.2,Office,,"Minneapolis, Minnesota",United States of America
Hog_assembly_Marilynn,Hog,756.4,Entertainment/public assembly,,"Minneapolis, Minnesota",United States of America
Hog_education_Luvenia,Hog,17851.5,Education,,"Minneapolis, Minnesota",United States of America
Hog_office_Eugene,Hog,4049.4,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Cortney,Hog,9895.2,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Sung,Hog,3328.6,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Lavon,Hog,1530.3,Office,,"Minneapolis, Minnesota",United States of America
Hog_assembly_Jasmine,Hog,5314.1,Entertainment/public assembly,,"Minneapolis, Minnesota",United States of America
Hog_services_Adrianna,Hog,4696.4,Services,,"Minneapolis, Minnesota",United States of America
Hog_education_Jewel,Hog,7912.0,Education,,"Minneapolis, Minnesota",United States of America
Hog_assembly_Una,Hog,8872.2,Entertainment/public assembly,,"Minneapolis, Minnesota",United States of America
Hog_warehouse_Rosanna,Hog,981.0,Warehouse/storage,,"Minneapolis, Minnesota",United States of America
Hog_office_Judith,Hog,18626.2,Office,,"Minneapolis, Minnesota",United States of America
Hog_assembly_Letha,Hog,50664.7,Entertainment/public assembly,,"Minneapolis, Minnesota",United States of America
Hog_education_Donnie,Hog,6837.4,Education,,"Minneapolis, Minnesota",United States of America
Hog_office_Darline,Hog,1561.2,Office,,"Minneapolis, Minnesota",United States of America
Hog_lodging_Brian,Hog,12876.5,Lodging/residential,,"Minneapolis, Minnesota",United States of America
Hog_office_Ervin,Hog,3565.8,Office,,"Minneapolis, Minnesota",United States of America
Hog_parking_Jean,Hog,16561.8,Parking,,"Minneapolis, Minnesota",United States of America
Hog_office_Thomas,Hog,2092.9,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Richelle,Hog,9285.3,Office,,"Minneapolis, Minnesota",United States of America
Hog_health_Jenny,Hog,6916.0,Healthcare,,"Minneapolis, Minnesota",United States of America
Hog_health_Hisako,Hog,11295.6,Healthcare,,"Minneapolis, Minnesota",United States of America
Hog_health_Kesha,Hog,10757.1,Healthcare,,"Minneapolis, Minnesota",United States of America
Hog_office_Elizbeth,Hog,8593.5,Office,,"Minneapolis, Minnesota",United States of America
Hog_office_Denita,Hog,8824.7,Office,,"Minneapolis, Minnesota",United States of America
Hog_public_Brad,Hog,22066.1,Public services,,"Minneapolis, Minnesota",United States of America
Hog_parking_Joan,Hog,49007.2,Parking,,"Minneapolis, Minnesota",United States of America
Hog_warehouse_Porsha,Hog,3666.3,Warehouse/storage,,"Minneapolis, Minnesota",United States of America
Hog_office_Candi,Hog,18156.7,Office,,"Minneapolis, Minnesota",United States of America
Hog_parking_Cliff,Hog,9320.8,Parking,,"Minneapolis, Minnesota",United States of America
Hog_office_Miriam,Hog,1418.5,Office,,"Minneapolis, Minnesota",United States of America
Hog_education_Madge,Hog,6786.0,Education,,"Minneapolis, Minnesota",United States of America
Hog_assembly_Pedro,Hog,24942.6,Entertainment/public assembly,,"Minneapolis, Minnesota",United States of America
Hog_office_Vera,Hog,8483.5,Office,,"Minneapolis, Minnesota",United States of America
Hog_public_Kevin,Hog,35416.6,Public services,,"Minneapolis, Minnesota",United States of America
Hog_office_Concetta,Hog,2699.9,Office,,"Minneapolis, Minnesota",United States of America
Hog_lodging_Retha,Hog,17389.0,Lodging/residential,,"Minneapolis, Minnesota",United States of America
Eagle_office_Lillian,Eagle,4844.1,Office,,,
Eagle_office_Henriette,Eagle,2181.5,Office,,,
Eagle_office_Tia,Eagle,11403.5,Office,,,
Eagle_education_Eileen,Eagle,2600.8,Education,,,
Eagle_education_April,Eagle,7144.5,Education,,,
Eagle_office_Yadira,Eagle,15101.3,Office,,,
Eagle_office_Mable,Eagle,2568.4,Office,,,
Eagle_office_Ryan,Eagle,2092.5,Office,,,
Eagle_education_Maragret,Eagle,1228.2,Education,,,
Eagle_education_Jewell,Eagle,16845.9,Education,,,
Eagle_education_Paul,Eagle,4008.1,Education,,,
Eagle_education_Sheena,Eagle,4277.0,Education,,,
Eagle_public_Preston,Eagle,25861.3,Public services,,,
Eagle_office_Jackie,Eagle,5737.3,Office,,,
Eagle_office_Elvis,Eagle,3972.1,Office,,,
Eagle_office_Patrice,Eagle,12050.2,Office,,,
Eagle_office_Sheree,Eagle,2907.9,Office,,,
Eagle_public_Minnie,Eagle,6807.7,Public services,,,
Eagle_health_Athena,Eagle,18040.6,Healthcare,,,
Eagle_office_Isidro,Eagle,2217.7,Office,,,
Eagle_health_Jodi,Eagle,22083.4,Healthcare,,,
Eagle_public_Ola,Eagle,8874.7,Public services,,,
Eagle_health_Vincenza,Eagle,3284.5,Healthcare,,,
Eagle_office_Lane,Eagle,4675.5,Office,,,
Eagle_food_Kay,Eagle,6491.7,Food sales and service,,,
Eagle_office_Freida,Eagle,7246.6,Office,,,
Eagle_office_Francis,Eagle,14807.3,Office,,,
Eagle_education_Shante,Eagle,21566.4,Education,,,
Eagle_education_Shanna,Eagle,9718.0,Education,,,
Eagle_education_Luther,Eagle,10799.9,Education,,,
Eagle_education_Samantha,Eagle,12518.5,Education,,,
Eagle_education_Petra,Eagle,2320.6,Education,,,
Eagle_office_Chantelle,Eagle,2202.0,Office,,,
Eagle_office_Dallas,Eagle,3522.6,Office,,,
Eagle_office_Bridgett,Eagle,5692.5,Office,,,
Eagle_education_Brooke,Eagle,25384.3,Education,,,
Eagle_education_Wesley,Eagle,6604.3,Education,,,
Eagle_office_Donovan,Eagle,8031.9,Office,,,
Eagle_office_Flossie,Eagle,3989.4,Office,,,
Eagle_office_Randolph,Eagle,6038.7,Office,,,
Eagle_education_Norah,Eagle,9089.4,Education,,,
Eagle_education_Cassie,Eagle,3066.9,Education,,,
Eagle_food_Jennifer,Eagle,3307.8,Food sales and service,,,
Eagle_public_Henry,Eagle,1251.3,Public services,,,
Eagle_education_Lino,Eagle,12911.4,Education,,,
Eagle_office_Efrain,Eagle,3995.5,Office,,,
Eagle_health_Amy,Eagle,5238.6,Healthcare,,,
Eagle_assembly_Estelle,Eagle,1723.4,Entertainment/public assembly,,,
Eagle_public_Missy,Eagle,1908.2,Public services,,,
Eagle_public_Pearle,Eagle,22990.8,Public services,,,
Eagle_office_Demetra,Eagle,9670.2,Office,,,
Eagle_office_Jeff,Eagle,1586.5,Office,,,
Eagle_office_Damian,Eagle,10606.4,Office,,,
Eagle_office_Elias,Eagle,5003.8,Office,,,
Eagle_office_Katheleen,Eagle,4202.9,Office,,,
Eagle_education_Edith,Eagle,7427.5,Education,,,
Eagle_office_Elia,Eagle,6014.8,Office,,,
Eagle_lodging_Terri,Eagle,7422.9,Lodging/residential,,,
Eagle_office_Amie,Eagle,9581.8,Office,,,
Eagle_health_Lucinda,Eagle,1161.3,Healthcare,,,
Eagle_public_Alvin,Eagle,7110.5,Public services,,,
Eagle_education_Peter,Eagle,41103.8,Education,,,
Eagle_health_Reuben,Eagle,12083.6,Healthcare,,,
Eagle_health_Reba,Eagle,19089.0,Healthcare,,,
Eagle_education_Teresa,Eagle,5628.2,Education,,,
Eagle_education_Raul,Eagle,15255.2,Education,,,
Eagle_education_Sherrill,Eagle,18064.2,Education,,,
Eagle_education_Roman,Eagle,18621.7,Education,,,
Eagle_office_Chauncey,Eagle,22068.7,Office,,,
Eagle_office_Norbert,Eagle,5406.6,Office,,,
Eagle_office_Remedios,Eagle,4781.8,Office,,,
Eagle_office_Lamont,Eagle,1453.8,Office,,,
Eagle_office_Nereida,Eagle,10746.6,Office,,,
Eagle_office_Mandi,Eagle,820.9,Office,,,
Eagle_office_Phyllis,Eagle,1994.5,Office,,,
Eagle_education_Alberto,Eagle,15894.2,Education,,,
Eagle_education_Shana,Eagle,2359.8,Education,,,
Eagle_health_Margo,Eagle,2379.2,Healthcare,,,
Eagle_education_Will,Eagle,5782.5,Education,,,
Eagle_office_Marisela,Eagle,8399.5,Office,,,
Eagle_health_Gregoria,Eagle,18580.6,Healthcare,,,
Eagle_office_Amanda,Eagle,8487.9,Office,,,
Eagle_lodging_Garland,Eagle,6700.0,Lodging/residential,,,
Eagle_lodging_Blake,Eagle,3512.0,Lodging/residential,,,
Eagle_lodging_Tressa,Eagle,5032.7,Lodging/residential,,,
Eagle_lodging_Casey,Eagle,6132.8,Lodging/residential,,,
Eagle_lodging_Dawn,Eagle,5785.9,Lodging/residential,,,
Eagle_lodging_Edgardo,Eagle,5392.2,Lodging/residential,,,
Eagle_lodging_Trina,Eagle,5320.9,Lodging/residential,,,
Eagle_lodging_Andy,Eagle,6205.4,Lodging/residential,,,
Eagle_lodging_Stephanie,Eagle,6967.7,Lodging/residential,,,
Eagle_health_Trisha,Eagle,6376.6,Healthcare,,,
Eagle_office_Joette,Eagle,6414.0,Office,,,
Eagle_office_Michele,Eagle,6737.0,Office,,,
Eagle_education_Brianne,Eagle,6857.4,Education,,,
Eagle_assembly_Herbert,Eagle,7691.3,Entertainment/public assembly,,,
Eagle_assembly_Benny,Eagle,4642.8,Entertainment/public assembly,,,
Eagle_assembly_Margret,Eagle,16797.4,Entertainment/public assembly,,,
Eagle_assembly_Josie,Eagle,6827.3,Entertainment/public assembly,,,
Eagle_assembly_Latrina,Eagle,26702.1,Entertainment/public assembly,,,
Eagle_assembly_Noel,Eagle,3972.1,Entertainment/public assembly,,,
Eagle_assembly_Portia,Eagle,3211.2,Entertainment/public assembly,,,
Eagle_assembly_Ian,Eagle,34376.3,Entertainment/public assembly,,,
Eagle_assembly_Lacy,Eagle,15467.3,Entertainment/public assembly,,,
Eagle_office_Sonya,Eagle,8101.1,Office,,,
Eagle_assembly_Candice,Eagle,7867.8,Entertainment/public assembly,,,
Cockatoo_assembly_Ralph,Cockatoo,14416.4,Entertainment/public assembly,1915,"Town of Ithaca, New York",United States of America
Cockatoo_office_Rodney,Cockatoo,4364.7,Office,1962,"Town of Ithaca, New York",United States of America
Cockatoo_education_Julio,Cockatoo,9116.1,Education,2011,"Town of Ithaca, New York",United States of America
Cockatoo_education_Brigitte,Cockatoo,25998.0,Education,2008,"Town of Ithaca, New York",United States of America
Cockatoo_science_Rex,Cockatoo,5583.5,Technology/science,1912,"Town of Ithaca, New York",United States of America
Cockatoo_education_Noah,Cockatoo,16163.5,Education,1986,"Town of Ithaca, New York",United States of America
Cockatoo_education_Orlando,Cockatoo,15887.2,Education,1930,"Town of Ithaca, New York",United States of America
Cockatoo_education_Laurence,Cockatoo,4403.4,Education,1912,"Town of Ithaca, New York",United States of America
Cockatoo_office_Gail,Cockatoo,2909.4,Office,1913,"Town of Ithaca, New York",United States of America
Cockatoo_office_Paige,Cockatoo,12151.2,Office,1933,"Town of Ithaca, New York",United States of America
Cockatoo_public_Caleb,Cockatoo,12710.7,Public services,1953,"Town of Ithaca, New York",United States of America
Cockatoo_office_Jodie,Cockatoo,2884.9,Office,1915,"Town of Ithaca, New York",United States of America
Cockatoo_office_Jimmy,Cockatoo,1369.8,Office,1910,"Town of Ithaca, New York",United States of America
Cockatoo_education_Jack,Cockatoo,2918.5,Education,1912,"Town of Ithaca, New York",United States of America
Cockatoo_education_Erik,Cockatoo,13051.8,Education,1961,"Town of Ithaca, New York",United States of America
Cockatoo_industrial_Nathaniel,Cockatoo,10360.4,Manufacturing/industrial,1968,"Town of Ithaca, New York",United States of America
Cockatoo_education_Rita,Cockatoo,1704.0,Education,1960,"Town of Ithaca, New York",United States of America
Cockatoo_education_Brendan,Cockatoo,10856.1,Education,1978,"Town of Ithaca, New York",United States of America
Cockatoo_office_Laila,Cockatoo,10254.6,Office,1985,"Town of Ithaca, New York",United States of America
Cockatoo_education_Lionel,Cockatoo,11660.0,Education,1974,"Town of Ithaca, New York",United States of America
Cockatoo_education_Latrice,Cockatoo,1940.7,Education,1976,"Town of Ithaca, New York",United States of America
Cockatoo_education_Melanie,Cockatoo,3240.0,Education,1993,"Town of Ithaca, New York",United States of America
Cockatoo_education_Janet,Cockatoo,29946.4,Education,1995,"Town of Ithaca, New York",United States of America
Cockatoo_education_Eunice,Cockatoo,12195.5,Education,2010,"Town of Ithaca, New York",United States of America
Cockatoo_industrial_Elina,Cockatoo,735.7,Manufacturing/industrial,1970,"Town of Ithaca, New York",United States of America
Cockatoo_education_Flora,Cockatoo,13913.3,Education,2004,"Town of Ithaca, New York",United States of America
Cockatoo_office_Elbert,Cockatoo,3772.9,Office,,"Town of Ithaca, New York",United States of America
Cockatoo_office_Alton,Cockatoo,3972.1,Office,,"Town of Ithaca, New York",United States of America
Cockatoo_religion_Diedre,Cockatoo,2062.5,Religious worship,,"Town of Ithaca, New York",United States of America
Cockatoo_education_Christi,Cockatoo,2158.3,Education,,"Town of Ithaca, New York",United States of America
Cockatoo_education_Minh,Cockatoo,4697.8,Education,,"Town of Ithaca, New York",United States of America
Cockatoo_education_Doreen,Cockatoo,8477.7,Education,,"Town of Ithaca, New York",United States of America
Cockatoo_office_Roxanna,Cockatoo,2008.4,Office,,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Katharine,Cockatoo,5707.9,Lodging/residential,1903,"Town of Ithaca, New York",United States of America
Cockatoo_education_Mayra,Cockatoo,11546.8,Education,1904,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Heath,Cockatoo,10361.5,Entertainment/public assembly,1988,"Town of Ithaca, New York",United States of America
Cockatoo_education_Charity,Cockatoo,21726.6,Education,1921,"Town of Ithaca, New York",United States of America
Cockatoo_education_Jon,Cockatoo,10589.8,Education,1923,"Town of Ithaca, New York",United States of America
Cockatoo_office_Georgia,Cockatoo,14672.4,Office,1932,"Town of Ithaca, New York",United States of America
Cockatoo_utility_Sherri,Cockatoo,6960.5,Utility,1940,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Homer,Cockatoo,12046.2,Lodging/residential,1941,"Town of Ithaca, New York",United States of America
Cockatoo_office_Pansy,Cockatoo,8173.3,Office,1947,"Town of Ithaca, New York",United States of America
Cockatoo_education_Helene,Cockatoo,3130.4,Education,1948,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Doyle,Cockatoo,18491.1,Entertainment/public assembly,1949,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Pierre,Cockatoo,4941.9,Entertainment/public assembly,1953,"Town of Ithaca, New York",United States of America
Cockatoo_education_Maynard,Cockatoo,443.4,Education,,"Town of Ithaca, New York",United States of America
Cockatoo_public_Harland,Cockatoo,4698.8,Public services,1956,"Town of Ithaca, New York",United States of America
Cockatoo_education_Priscilla,Cockatoo,1513.3,Education,1957,"Town of Ithaca, New York",United States of America
Cockatoo_education_Evangeline,Cockatoo,9795.1,Education,2014,"Town of Ithaca, New York",United States of America
Cockatoo_office_Nola,Cockatoo,14833.1,Office,1956,"Town of Ithaca, New York",United States of America
Cockatoo_office_Giovanni,Cockatoo,10710.6,Office,1957,"Town of Ithaca, New York",United States of America
Cockatoo_public_Leah,Cockatoo,22299.1,Public services,1960,"Town of Ithaca, New York",United States of America
Cockatoo_education_Nelda,Cockatoo,6930.5,Education,1984,"Town of Ithaca, New York",United States of America
Cockatoo_education_Tyler,Cockatoo,19928.2,Education,1990,"Town of Ithaca, New York",United States of America
Cockatoo_office_Kristin,Cockatoo,4603.6,Office,1963,"Town of Ithaca, New York",United States of America
Cockatoo_education_Terrence,Cockatoo,18954.9,Education,2010,"Town of Ithaca, New York",United States of America
Cockatoo_office_Delores,Cockatoo,7861.0,Office,1963,"Town of Ithaca, New York",United States of America
Cockatoo_public_Valerie,Cockatoo,22582.1,Public services,1965,"Town of Ithaca, New York",United States of America
Cockatoo_education_June,Cockatoo,9811.7,Education,1967,"Town of Ithaca, New York",United States of America
Cockatoo_education_Clifton,Cockatoo,5292.6,Education,1967,"Town of Ithaca, New York",United States of America
Cockatoo_education_Ernesto,Cockatoo,11568.4,Education,1967,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Rodger,Cockatoo,7621.3,Entertainment/public assembly,1975,"Town of Ithaca, New York",United States of America
Cockatoo_office_Christy,Cockatoo,17376.7,Office,1973,"Town of Ithaca, New York",United States of America
Cockatoo_health_Ashlie,Cockatoo,4223.8,Healthcare,1990,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Tabitha,Cockatoo,1589.0,Entertainment/public assembly,1953,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Meredith,Cockatoo,8696.5,Entertainment/public assembly,1951,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Emilio,Cockatoo,6381.8,Entertainment/public assembly,1956,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Fernanda,Cockatoo,7074.8,Entertainment/public assembly,1963,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Valencia,Cockatoo,14112.0,Entertainment/public assembly,1990,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Genoveva,Cockatoo,1519.1,Entertainment/public assembly,2002,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Albert,Cockatoo,9162.5,Lodging/residential,,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Kerri,Cockatoo,8949.9,Lodging/residential,1913,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Fritz,Cockatoo,1856.6,Lodging/residential,1914,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Ana,Cockatoo,1885.1,Lodging/residential,1925,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Cletus,Cockatoo,15497.5,Lodging/residential,1929,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Aimee,Cockatoo,1966.6,Lodging/residential,1928,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Emory,Cockatoo,15681.2,Lodging/residential,1946,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Javier,Cockatoo,12411.3,Lodging/residential,1961,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Josephine,Cockatoo,7287.1,Lodging/residential,2004,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Tessie,Cockatoo,15727.5,Lodging/residential,2006,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Kyle,Cockatoo,13275.9,Lodging/residential,2007,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Lynne,Cockatoo,12683.3,Lodging/residential,2005,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Raphael,Cockatoo,7724.0,Lodging/residential,2006,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Griselda,Cockatoo,2671.9,Entertainment/public assembly,2007,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Lana,Cockatoo,4541.2,Lodging/residential,1902,"Town of Ithaca, New York",United States of America
Cockatoo_office_Lorraine,Cockatoo,1070.6,Office,1994,"Town of Ithaca, New York",United States of America
Cockatoo_education_Magdalena,Cockatoo,846.4,Education,1958,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Alicia,Cockatoo,3673.2,Lodging/residential,1953,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Jim,Cockatoo,6131.5,Lodging/residential,1975,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Jarrod,Cockatoo,6100.3,Lodging/residential,1975,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Carmen,Cockatoo,3761.8,Lodging/residential,1975,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Eric,Cockatoo,3830.9,Lodging/residential,1975,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Olga,Cockatoo,3758.0,Lodging/residential,1975,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Linwood,Cockatoo,3837.1,Lodging/residential,1975,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Johnathan,Cockatoo,3774.6,Lodging/residential,1975,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Ed,Cockatoo,8833.1,Entertainment/public assembly,1975,"Town of Ithaca, New York",United States of America
Cockatoo_education_Shawn,Cockatoo,4453.2,Education,,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Judi,Cockatoo,1846.5,Lodging/residential,1932,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Mandy,Cockatoo,1698.0,Lodging/residential,1965,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Tesha,Cockatoo,2239.2,Lodging/residential,1964,"Town of Ithaca, New York",United States of America
Cockatoo_utility_Kimiko,Cockatoo,378.2,Utility,1990,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Britt,Cockatoo,1435.4,Entertainment/public assembly,1948,"Town of Ithaca, New York",United States of America
Cockatoo_education_Oliver,Cockatoo,16780.6,Education,1933,"Town of Ithaca, New York",United States of America
Cockatoo_education_Amira,Cockatoo,2641.4,Education,1933,"Town of Ithaca, New York",United States of America
Cockatoo_education_Julia,Cockatoo,3758.9,Education,2002,"Town of Ithaca, New York",United States of America
Cockatoo_office_Ada,Cockatoo,4952.0,Office,1981,"Town of Ithaca, New York",United States of America
Cockatoo_public_Shad,Cockatoo,10345.7,Public services,2000,"Town of Ithaca, New York",United States of America
Cockatoo_education_Sheryl,Cockatoo,14927.0,Education,1968,"Town of Ithaca, New York",United States of America
Cockatoo_education_Claudine,Cockatoo,2609.1,Education,1913,"Town of Ithaca, New York",United States of America
Cockatoo_education_Deloris,Cockatoo,3079.5,Education,1967,"Town of Ithaca, New York",United States of America
Cockatoo_education_Joel,Cockatoo,887.4,Education,1961,"Town of Ithaca, New York",United States of America
Cockatoo_industrial_Sarita,Cockatoo,1050.0,Manufacturing/industrial,1937,"Town of Ithaca, New York",United States of America
Cockatoo_education_Joeann,Cockatoo,10360.4,Education,1968,"Town of Ithaca, New York",United States of America
Cockatoo_education_Marva,Cockatoo,10123.7,Education,1990,"Town of Ithaca, New York",United States of America
Cockatoo_education_Collin,Cockatoo,5248.7,Education,1957,"Town of Ithaca, New York",United States of America
Cockatoo_lodging_Elvia,Cockatoo,13962.8,Lodging/residential,1987,"Town of Ithaca, New York",United States of America
Cockatoo_education_Gussie,Cockatoo,2800.4,Education,1951,"Town of Ithaca, New York",United States of America
Cockatoo_public_Chiquita,Cockatoo,9247.7,Public services,1993,"Town of Ithaca, New York",United States of America
Cockatoo_education_Arlen,Cockatoo,3745.0,Education,1913,"Town of Ithaca, New York",United States of America
Cockatoo_assembly_Evelyn,Cockatoo,1822.7,Entertainment/public assembly,1914,"Town of Ithaca, New York",United States of America
